Mon Aug 15 16:15:00 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
19 40 10 102 0.44 10000 9103 0 0 20.22 0 0 
20 40 10 104 0.44 10000 88 0 0 0 0 0 
21 60 10 217 0.66 10000 21 0 0 9.22 0 0 
22 60 10 182 0.68 10000 45 0 0 4.73 0 0 
23 60 10 194 0.64 10000 12 0 0 0 0 0 
24 60 10 209 0.67 10000 11 0 0 0 0 0 
25 60 10 166 0.7 10000 562 0 0 8.8 0 0 
26 60 10 169 0.65 10000 209 0 0 0 0 0 
27 60 10 151 0.68 10000 512 0 0 0 0 0 
28 60 10 196 0.67 10000 11 0 0 0 0 0 
29 60 10 176 0.67 10000 917 0 0.01 0 0 0 
30 60 10 230 0.65 10000 11 0 0 0 0 0 
31 80 10 240 0.97 10000 24 0 0 6.55 0 0 
32 80 10 254 0.96 10000 17 0 0 0 0 0 
33 80 10 265 0.98 10000 11 0 0 0 0 0 
34 80 10 261 0.96 10000 12 0 0 0 0 0 
35 80 10 245 0.96 10000 26 0 0 0 0 0 
36 80 10 263 0.96 10000 27 0 0 0 0 0 
37 80 10 289 0.95 10000 13 0 0 0 0 0 
38 80 10 282 0.97 10000 17 0 0 0 0 0 
39 80 10 283 0.93 10000 58 0 0 0 0 0 
40 80 10 246 1.02 10000 3967 0 0 8.07 0 0 
41 100 10 275 1.34 10000 3022 0 0 11.96 0 0 
42 100 10 307 1.27 10000 89 0 0 0 0 0 
43 100 10 267 1.32 10000 548 0 0 0 0 0 
44 100 10 293 1.28 10000 71 0 0 0 0 0 
45 100 10 310 1.33 10000 47 0 0 0 0 0 
46 100 10 355 1.3 10000 16 0 0 0 0 0 
47 100 10 276 1.25 10000 4485 0 0 5.23 0 0 
48 100 10 316 1.31 10000 748 0 0 0 0 0 
49 100 10 300 1.33 10000 529 0 0 0 0 0 
50 100 10 353 1.32 10000 156 0 0 0 0 0 

Thu Sep 29 13:46:33 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.2 10000 15 0 0 -2.14748e+07 0 0 
2 20 10 45 0.22 10000 162 0 0 22.71 0 0 
3 20 10 73 0.22 10000 16 0 0 0 0 0 
4 20 10 49 0.23 10000 80 0 0 0 0 0 
5 20 10 55 0.23 10000 450 0 0 22.52 0 0 
6 20 10 78 0.22 10000 55 0 0 0 0 0 
7 20 10 56 0.22 10000 8611 0 0 40.75 0 0 
8 20 10 52 0.22 10000 19 0 0 0 0 0 
9 20 10 69 0.22 10000 11 0 0 0 0 0 
10 20 10 69 0.23 10000 38 0 0 0 0 0 
11 40 10 92 0.44 10000 37 0 0 16.41 0 0 
12 40 10 108 0.42 10000 2031 0 0 18.09 0 0 
13 40 10 145 0.44 10000 13 0 0 0 0 0 
14 40 10 129 0.43 10000 18 0 0 0 0 0 
15 40 10 140 0.44 10000 377 0 0 0 0 0 
16 40 10 122 0.43 10000 11 0 0 0 0 0 
17 40 10 109 0.44 10000 74 0 0 0 0 0 
18 40 10 169 0.43 10000 3 0 0 0 0 0 
19 40 10 102 0.43 10000 9485 0 0 20.56 0 0 
20 40 10 104 0.44 10000 88 0 0 0 0 0 
21 60 10 217 0.67 10000 21 0 0 9.08 0 0 
22 60 10 182 0.68 10000 45 0 0 4.73 0 0 
23 60 10 194 0.64 10000 12 0 0 0 0 0 
24 60 10 209 0.68 10000 11 0 0 0 0 0 
25 60 10 166 0.7 10000 1191 0 0 10 0 0 
26 60 10 168 0.67 10000 1588 0 0 8.55 0 0 
27 60 10 150 0.67 10000 5452 0 0 11.72 0 0 
28 60 10 196 0.68 10000 11 0 0 0 0 0 
29 60 10 177 0.67 10000 48 0 0 0 0 0 
30 60 10 230 0.68 10000 11 0 0 0 0 0 
31 80 10 240 0.95 10000 24 0 0 6.69 0 0 
32 80 10 254 0.98 10000 17 0 0 0 0 0 
33 80 10 265 0.97 10000 11 0 0 0 0 0 
34 80 10 261 0.96 10000 12 0 0 0 0 0 
35 80 10 245 0.95 10000 26 0 0 0 0 0 
36 80 10 263 0.98 10000 27 0 0 0 0 0 
37 80 10 289 0.95 10000 13 0 0 0 0 0 
38 80 10 282 0.95 10000 17 0 0 0 0 0 
39 80 10 283 0.93 10000 58 0 0 0 0 0 
40 80 10 246 1 10000 649 0 0 6.09 0 0 
41 100 10 275 1.34 10000 556 0 0 9.43 0 0 
42 100 10 307 1.29 10000 89 0 0 0 0 0 
43 100 10 268 1.32 10000 537 0 0 0 0 0 
44 100 10 293 1.29 10000 71 0 0 0 0 0 
45 100 10 310 1.32 10000 47 0 0 0 0 0 
46 100 10 355 1.29 10000 16 0 0 0 0 0 
47 100 10 276 1.25 10000 2427 0 0 5.61 0 0 
48 100 10 317 1.35 10000 27 0 0 0 0 0 
49 100 10 300 1.31 10000 520 0 0 0 0 0 
50 100 10 353 1.29 10000 156 0 0 0 0 0 

Thu Sep 29 13:48:07 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.21 10000 3 0 0 -2.14748e+07 0 0 
2 20 10 45 0.23 10000 198 0 0 22.94 0 0 
3 20 10 73 0.23 10000 4 0 0 0 0 0 
4 20 10 49 0.22 10000 30 0 0 0 0 0 
5 20 10 55 0.24 10000 57 0 0 0 0 0 
6 20 10 78 0.23 10000 29 0 0 0 0 0 
7 20 10 58 0.23 10000 2 0 0 0 0 0 
8 20 10 52 0.23 10000 117 0 0 0 0 0 
9 20 10 69 0.2 10000 2 0 0 0 0 0 
10 20 10 69 0.21 10000 5 0 0 0 0 0 
11 40 10 91 0.43 10000 31 0 0 15.97 0 0 
12 40 10 108 0.43 10000 182 0 0 11.68 0 0 
13 40 10 145 0.42 10000 4 0 0 0 0 0 
14 40 10 129 0.41 10000 3 0 0 0 0 0 
15 40 10 140 0.44 10000 126 0 0 0 0 0 
16 40 10 122 0.43 10000 2 0 0 0 0 0 
17 40 10 109 0.44 10000 37 0 0 0 0 0 
18 40 10 169 0.43 10000 2 0 0 0 0 0 
19 40 10 103 0.43 10000 887 0 0 14.45 0 0 
20 40 10 104 0.44 10000 59 0 0 0 0 0 
21 60 10 217 0.66 10000 6 0 0 5.42 0 0 
22 60 10 183 0.69 10000 518 0 0 9.04 0 0 
23 60 10 194 0.64 10000 5 0 0 0 0 0 
24 60 10 209 0.68 10000 18 0 0 0 0 0 
25 60 10 166 0.71 10000 452 0 0 0 0 0 
26 60 10 168 0.66 10000 3227 0 0 11.68 0 0 
27 60 10 150 0.68 10000 5706 0 0 10.73 0 0 
28 60 10 196 0.69 10000 5 0 0 0 0 0 
29 60 10 177 0.7 10000 22 0 0 0 0 0 
30 60 10 230 0.68 10000 2 0 0 0 0 0 
31 80 10 240 0.97 10000 6 0 0 3.69 0 0 
32 80 10 254 1 10000 9 0 0 1.38 0 0 
33 80 10 265 0.98 10000 2 0 0 0 0 0 
34 80 10 261 0.96 10000 4 0 0 0 0 0 
35 80 10 245 0.96 10000 11 0 0 0 0 0 
36 80 10 263 0.99 10000 3 0 0 0 0 0 
37 80 10 289 0.94 10000 10 0 0 0 0 0 
38 80 10 282 0.95 10000 4 0 0 0 0 0 
39 80 10 283 0.95 10000 8 0 0 0 0 0 
40 80 10 246 1 10000 3824 0 0 8.23 0 0 
41 100 10 274 1.32 10000 4169 0 0 12.62 0 0 
42 100 10 307 1.32 10000 24 0 0 0 0 0 
43 100 10 268 1.31 10000 252 0 0 0 0 0 
44 100 10 293 1.31 10000 34 0 0 0 0 0 
45 100 10 312 1.32 10000 11 0 0 0 0 0 
46 100 10 355 1.3 10000 29 0 0 0 0 0 
47 100 10 277 1.28 10000 87 0 0 0 0 0 
48 100 10 316 1.33 10000 29 0 0 0 0 0 
49 100 10 300 1.33 10000 143 0 0 0 0 0 
50 100 10 354 1.33 10000 134 0 0 0 0 0 

Fri Sep 30 16:22:28 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.2 10000 15 0 0 -2.14748e+07 0 0 
2 20 10 45 0.23 10000 162 0 0 21.72 0 0 
3 20 10 73 0.23 10000 16 0 0 0 0 0 
4 20 10 49 0.24 10000 80 0 0 0 0 0 
5 20 10 55 0.23 10000 432 0 0 22.06 0 0 
6 20 10 78 0.24 10000 55 0 0 0 0 0 
7 20 10 55 0.22 10000 4624 0 0 37.54 0 0 
8 20 10 52 0.23 10000 19 0 0 0 0 0 
9 20 10 69 0.21 10000 11 0 0 0 0 0 
10 20 10 69 0.23 10000 38 0 0 0 0 0 
11 40 10 91 0.44 10000 4089 0 0 37.8 0 0 
12 40 10 108 0.45 10000 730 0 0 0 0 0 
13 40 10 145 0.43 10000 13 0 0 0 0 0 
14 40 10 129 0.42 10000 18 0 0 0 0 0 
15 40 10 140 0.44 10000 882 0 0 0 0 0 
16 40 10 122 0.44 10000 11 0 0 0 0 0 
17 40 10 109 0.46 10000 74 0 0 0 0 0 
18 40 10 169 0.41 10000 3 0 0 0 0 0 
19 40 10 102 0.46 10000 8590 0 0 17.23 0 0 
20 40 10 104 0.43 10000 88 0 0 0 0 0 
21 60 10 217 0.68 10000 21 0 0 8.95 0 0 
22 60 10 182 0.71 10000 45 0 0 4.53 0 0 
23 60 10 194 0.67 10000 12 0 0 0 0 0 
24 60 10 209 0.68 10000 11 0 0 0 0 0 
25 60 10 166 0.7 10000 562 0 0 8.8 0 0 
26 60 10 168 0.68 10000 1161 0 0 9.17 0 0 
27 60 10 151 0.7 10000 512 0 0 0 0 0 
28 60 10 196 0.68 10000 11 0 0 0 0 0 
29 60 10 176 0.7 10000 917 0 0 0 0 0 
30 60 10 230 0.66 10000 11 0 0 0 0 0 
31 80 10 240 0.99 10000 24 0 0 6.42 0 0 
32 80 10 254 0.95 10000 17 0 0 0 0 0 
33 80 10 265 0.98 10000 11 0 0 0 0 0 
34 80 10 261 0.95 10000 12 0 0 0 0 0 
35 80 10 245 1 10000 26 0 0 0 0 0 
36 80 10 263 0.99 10000 27 0 0 0 0 0 
37 80 10 289 0.97 10000 13 0 0 0 0 0 
38 80 10 282 0.96 10000 17 0 0 0 0 0 
39 80 10 283 0.95 10000 58 0 0 0 0 0 
40 80 10 246 1.01 10000 2086 0 0 7.46 0 0 
41 100 10 274 1.36 10000 4587 0 0 12.39 0 0 
42 100 10 307 1.29 10000 89 0 0 0 0 0 
43 100 10 267 1.36 10000 548 0 0 0 0 0 
44 100 10 293 1.3 10000 71 0 0 0 0 0 
45 100 10 310 1.35 10000 47 0 0 0 0 0 
46 100 10 355 1.32 10000 16 0 0 0 0 0 
47 100 10 276 1.27 10000 4746 0 0 0 0 0 
48 100 10 316 1.31 10000 748 0 0 0 0 0 
49 100 10 300 1.31 10000 529 0 0 0 0 0 
50 100 10 353 1.29 10000 156 0 0 0 0 0 

Fri Sep 30 16:23:53 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.21 10000 15 0 0 -2.14748e+07 0 0 
2 20 10 45 0.22 10000 162 0 0 22.71 0 0 
3 20 10 73 0.23 10000 16 0 0 0 0 0 
4 20 10 49 0.23 10000 80 0 0 0 0 0 
5 20 10 55 0.23 10000 432 0 0 22.06 0 0 
6 20 10 78 0.23 10000 55 0 0 0 0 0 
7 20 10 55 0.23 10000 4624 0 0 35.91 0 0 
8 20 10 52 0.23 10000 19 0 0 0 0 0 
9 20 10 69 0.21 10000 11 0 0 0 0 0 
10 20 10 69 0.23 10000 38 0 0 0 0 0 
11 40 10 91 0.44 10000 6622 0 0 39.99 0 0 
12 40 10 108 0.45 10000 1225 0 0 0 0 0 
13 40 10 145 0.43 10000 13 0 0 0 0 0 
14 40 10 129 0.43 10000 18 0 0 0 0 0 
15 40 10 140 0.42 10000 1140 0 0 0 0 0 
16 40 10 122 0.45 10000 11 0 0 0 0 0 
17 40 10 109 0.44 10000 74 0 0 0 0 0 
18 40 10 169 0.41 10000 3 0 0 0 0 0 
19 40 10 102 0.45 10000 5240 0 0 0 0 0 
20 40 10 104 0.43 10000 88 0 0 0 0 0 
21 60 10 217 0.68 10000 21 0 0 8.95 0 0 
22 60 10 182 0.71 10000 45 0 0 4.53 0 0 
23 60 10 194 0.64 10000 12 0 0 0 0 0 
24 60 10 209 0.67 10000 11 0 0 0 0 0 
25 60 10 165 0.69 10000 9575 0 0.01 13.27 0 0 
26 60 10 168 0.66 10000 1875 0 0 0 0 0 
27 60 10 150 0.68 10000 1018 0 0 0 0 0 
28 60 10 196 0.69 10000 11 0 0 0 0 0 
29 60 10 176 0.7 10000 1746 0 0 0 0 0 
30 60 10 230 0.67 10000 11 0 0 0 0 0 
31 80 10 240 0.99 10000 24 0 0 6.42 0 0 
32 80 10 254 0.96 10000 17 0 0 0 0 0 
33 80 10 265 0.98 10000 11 0 0 0 0 0 
34 80 10 261 0.97 10000 12 0 0 0 0 0 
35 80 10 245 0.98 10000 26 0 0 0 0 0 
36 80 10 263 0.98 10000 27 0 0 0 0 0 
37 80 10 289 0.96 10000 13 0 0 0 0 0 
38 80 10 282 0.97 10000 17 0 0 0 0 0 
39 80 10 283 0.95 10000 58 0 0 0 0 0 
40 80 10 246 1.02 10000 517 0 0 5.63 0 0 
41 100 10 274 1.34 10000 1170 0 0 10.54 0 0 
42 100 10 307 1.3 10000 89 0 0 0 0 0 
43 100 10 268 1.35 10000 373 0 0 0 0 0 
44 100 10 293 1.33 10000 71 0 0 0 0 0 
45 100 10 310 1.34 10000 47 0 0 0 0 0 
46 100 10 355 1.31 10000 16 0 0 0 0 0 
47 100 10 277 1.27 10000 21 0 0 0 0 0 
48 100 10 316 1.33 10000 1130 0 0 0 0 0 
49 100 10 300 1.32 10000 1344 0 0 0 0 0 
50 100 10 353 1.32 10000 156 0 0 0 0 0 

Fri Sep 30 16:26:30 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.21 10000 15 0 0 -2.14748e+07 0 0 
2 20 10 45 0.22 10000 162 0 0 22.71 0 0 
3 20 10 73 0.23 10000 16 0 0 0 0 0 
4 20 10 49 0.23 10000 80 0 0 0 0 0 
5 20 10 55 0.23 10000 432 0 0 22.06 0 0 
6 20 10 78 0.23 10000 55 0 0 0 0 0 
7 20 10 55 0.23 10000 4624 0 0 35.91 0 0 
8 20 10 52 0.22 10000 19 0 0 0 0 0 
9 20 10 69 0.22 10000 11 0 0 0 0 0 
10 20 10 69 0.22 10000 38 0 0 0 0 0 
11 40 10 92 0.45 10000 37 0 0 16.04 0 0 
12 40 10 108 0.44 10000 730 0 0 14.86 0 0 
13 40 10 145 0.41 10000 13 0 0 0 0 0 
14 40 10 129 0.42 10000 18 0 0 0 0 0 
15 40 10 140 0.44 10000 882 0 0 10.09 0 0 
16 40 10 122 0.43 10000 11 0 0 0 0 0 
17 40 10 109 0.44 10000 74 0 0 0 0 0 
18 40 10 169 0.44 10000 3 0 0 0 0 0 
19 40 10 102 0.43 10000 5509 0 0 19.13 0 0 
20 40 10 104 0.42 10000 88 0 0 0 0 0 
21 60 10 217 0.67 10000 21 0 0 9.08 0 0 
22 60 10 182 0.7 10000 45 0 0 4.59 0 0 
23 60 10 194 0.65 10000 12 0 0 0 0 0 
24 60 10 209 0.68 10000 11 0 0 0 0 0 
25 60 10 166 0.7 10000 562 0 0 8.8 0 0 
26 60 10 169 0.68 10000 209 0 0 0 0 0 
27 60 10 150 0.69 10000 7646 0 0 12.78 0 0 
28 60 10 196 0.69 10000 11 0 0 0 0 0 
29 60 10 176 0.68 10000 917 0 0 0 0 0 
30 60 10 230 0.64 10000 11 0 0 0 0 0 
31 80 10 240 0.97 10000 24 0 0 6.55 0 0 
32 80 10 254 0.96 10000 17 0 0 0 0 0 
33 80 10 265 0.99 10000 11 0 0 0 0 0 
34 80 10 261 0.99 10000 12 0 0 0 0 0 
35 80 10 245 0.98 10000 26 0 0 0 0 0 
36 80 10 263 0.98 10000 27 0 0 0 0 0 
37 80 10 289 0.99 10000 13 0 0 0 0 0 
38 80 10 282 0.96 10000 17 0 0 0 0 0 
39 80 10 283 0.95 10000 58 0 0 0 0 0 
40 80 10 246 1.02 10000 5102 0 0 8.32 0 0 
41 100 10 274 1.35 10000 4572 0 0 12.48 0 0 
42 100 10 307 1.33 10000 89 0 0 0 0 0 
43 100 10 267 1.34 10000 548 0 0 0 0 0 
44 100 10 293 1.29 10000 71 0 0 0 0 0 
45 100 10 310 1.32 10000 47 0 0 0 0 0 
46 100 10 355 1.3 10000 16 0 0 0 0 0 
47 100 10 276 1.29 10000 7397 0 0 5.91 0 0 
48 100 10 316 1.31 10000 748 0 0 0 0 0 
49 100 10 300 1.3 10000 529 0 0 0 0 0 
50 100 10 353 1.32 10000 156 0 0 0 0 0 

Fri Sep 30 16:27:32 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.2 10000 15 0 0 -2.14748e+07 0 0 
2 20 10 45 0.24 10000 162 0 0 20.82 0 0 
3 20 10 73 0.23 10000 16 0 0 0 0 0 
4 20 10 49 0.23 10000 80 0 0 0 0 0 
5 20 10 55 0.24 10000 354 0 0 18.36 0 0 
6 20 10 78 0.23 10000 55 0 0 0 0 0 
7 20 10 55 0.23 10000 4624 0 0 35.99 0 0 
8 20 10 52 0.22 10000 19 0 0 0 0 0 
9 20 10 69 0.21 10000 11 0 0 0 0 0 
10 20 10 69 0.23 10000 38 0 0 0 0 0 
11 40 10 91 0.44 10000 400 0 0 27.23 0 0 
12 40 10 108 0.44 10000 1007 0 0 14.56 0 0 
13 40 10 145 0.44 10000 13 0 0 0 0 0 
14 40 10 129 0.41 10000 18 0 0 0 0 0 
15 40 10 140 0.43 10000 1007 0 0 0 0 0 
16 40 10 122 0.44 10000 11 0 0 0 0 0 
17 40 10 109 0.44 10000 74 0 0 0 0 0 
18 40 10 169 0.42 10000 3 0 0 0 0 0 
19 40 10 103 0.44 10000 84 0 0 0 0 0 
20 40 10 104 0.42 10000 88 0 0 0 0 0 
21 60 10 217 0.67 10000 21 0 0 9.08 0 0 
22 60 10 182 0.68 10000 45 0 0 4.73 0 0 
23 60 10 194 0.66 10000 12 0 0 0 0 0 
24 60 10 209 0.67 10000 11 0 0 0 0 0 
25 60 10 166 0.71 10000 8713 0 0 12.76 0 0 
26 60 10 169 0.67 10000 209 0 0 0 0 0 
27 60 10 150 0.7 10000 6930 0 0 0 0 0 
28 60 10 196 0.7 10000 11 0 0 0 0 0 
29 60 10 176 0.7 10000 521 0 0 0 0 0 
30 60 10 230 0.66 10000 11 0 0 0 0 0 
31 80 10 240 0.98 10000 24 0 0 6.48 0 0 
32 80 10 254 0.96 10000 17 0 0 0 0 0 
33 80 10 265 0.98 10000 11 0 0 0 0 0 
34 80 10 261 0.96 10000 12 0 0 0 0 0 
35 80 10 245 0.97 10000 26 0 0 0 0 0 
36 80 10 263 0.97 10000 27 0 0 0 0 0 
37 80 10 289 0.98 10000 13 0 0 0 0 0 
38 80 10 282 0.97 10000 17 0 0 0 0 0 
39 80 10 283 0.94 10000 58 0 0 0 0 0 
40 80 10 245 1.01 10000 9115 0 0 9 0 0 
41 100 10 274 1.37 10000 2797 0 0 11.58 0 0 
42 100 10 307 1.31 10000 89 0 0 0 0 0 
43 100 10 267 1.34 10000 9217 0 0 6.53 0 0 
44 100 10 293 1.31 10000 71 0 0 0 0 0 
45 100 10 310 1.31 10000 47 0 0 0 0 0 
46 100 10 355 1.3 10000 16 0 0 0 0 0 
47 100 10 277 1.28 10000 21 0 0 0 0 0 
48 100 10 316 1.32 10000 443 0 0 0 0 0 
49 100 10 300 1.35 10000 494 0 0 0 0 0 
50 100 10 353 1.35 10000 156 0 0 0 0 0 

Fri Sep 30 16:43:01 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 2.07 100000 15 0 0 -2.14748e+07 0 0 
2 20 10 45 2.28 100000 162 0 0 2.19 0 0 
3 20 10 73 2.33 100000 16 0 0 0 0 0 
4 20 10 49 2.38 100000 80 0 0 0 0 0 
5 20 10 54 2.44 100000 11010 0 0 3.8 0 0 
6 20 10 78 2.23 100000 55 0 0 0 0 0 
7 20 10 55 2.27 100000 4624 0 0 0 0 0 
8 20 10 52 2.3 100000 19 0 0 0 0 0 
9 20 10 69 2.13 100000 11 0 0 0 0 0 
10 20 10 69 2.15 100000 38 0 0 0 0 0 
11 40 10 91 4.42 100000 6622 0 0 3.98 0 0 
12 40 10 108 4.43 100000 1225 0 0 0 0 0 
13 40 10 145 4.29 100000 13 0 0 0 0 0 
14 40 10 129 4.17 100000 18 0 0 0 0 0 
15 40 10 140 4.23 100000 1140 0 0 0 0 0 
16 40 10 122 4.3 100000 11 0 0 0 0 0 
17 40 10 109 4.46 100000 74 0 0 0 0 0 
18 40 10 169 4.36 100000 3 0 0 0 0 0 
19 40 10 102 4.42 100000 5240 0 0 0 0 0 
20 40 10 104 4.45 100000 88 0 0 0 0 0 
21 60 10 217 6.79 100000 21 0 0 0.89 0 0 
22 60 10 182 6.85 100000 45 0 0 0.46 0 0 
23 60 10 194 6.47 100000 12 0 0 0 0 0 
24 60 10 209 6.99 100000 11 0 0 0 0 0 
25 60 10 165 6.99 100000 9575 0 0 1.31 0 0 
26 60 10 168 6.65 100000 1875 0 0 0 0 0 
27 60 10 150 6.85 100000 1018 0 0 0 0 0 
28 60 10 196 6.92 100000 11 0 0 0 0 0 
29 60 10 175 6.84 100000 57060 0 0 1.56 0 0 
30 60 10 230 6.7 100000 11 0 0 0 0 0 
31 80 10 240 9.61 100000 24 0 0 0.66 0 0 
32 80 10 254 9.75 100000 17 0 0 0 0 0 
33 80 10 265 10.03 100000 11 0 0 0 0 0 
34 80 10 261 9.59 100000 12 0 0 0 0 0 
35 80 10 245 9.6 100000 26 0 0 0 0 0 
36 80 10 263 9.75 100000 27 0 0 0 0 0 
37 80 10 289 9.54 100000 13 0 0 0 0 0 
38 80 10 282 9.78 100000 17 0 0 0 0 0 
39 80 10 282 9.43 100000 61385 0 0 1.16 0 0 
40 80 10 245 9.99 100000 62039 0 0 0.62 0 0 
41 100 10 274 13.72 100000 1170 0 0 1.02 0 0 
42 100 10 307 12.96 100000 89 0 0 0 0 0 
43 100 10 267 13.3 100000 56449 0 0 0.82 0 0 
44 100 10 293 13.02 100000 71 0 0 0 0 0 
45 100 10 309 13.5 100000 18108 0 0 0 0 0 
46 100 10 355 12.98 100000 16 0 0 0 0 0 
47 100 10 276 12.74 100000 23069 0 0 0 0 0 
48 100 10 316 13.39 100000 1130 0 0 0 0 0 
49 100 10 300 13.18 100000 1344 0 0 0 0 0 
50 100 10 353 13.08 100000 156 0 0 0 0 0 

Fri Sep 30 17:28:22 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 2.06 100000 15 0 0 -2.14748e+07 0 0 
2 20 10 45 2.24 100000 162 0 0 2.23 0 0 
3 20 10 73 2.2 100000 16 0 0 0 0 0 
4 20 10 49 2.3 100000 80 0 0 0 0 0 
5 20 10 54 2.43 100000 11010 0 0 3.81 0 0 
6 20 10 78 2.28 100000 55 0 0 0 0 0 
7 20 10 55 2.29 100000 4624 0 0 0 0 0 
8 20 10 52 2.18 100000 19 0 0 0 0 0 
9 20 10 69 2.06 100000 11 0 0 0 0 0 
10 20 10 69 2.16 100000 38 0 0 0 0 0 
11 40 10 91 4.31 100000 6622 0 0 4.08 0 0 
12 40 10 108 4.37 100000 1225 0 0 0 0 0 
13 40 10 145 4.34 100000 13 0 0 0 0 0 
14 40 10 129 4.15 100000 18 0 0 0 0 0 
15 40 10 140 4.27 100000 1140 0 0 0 0 0 
16 40 10 122 4.29 100000 11 0 0 0 0 0 
17 40 10 109 4.39 100000 74 0 0 0 0 0 
18 40 10 169 4.19 100000 3 0 0 0 0 0 
19 40 10 102 4.39 100000 5240 0 0 0 0 0 
20 40 10 104 4.31 100000 88 0 0 0 0 0 
21 60 10 217 6.84 100000 21 0 0 0.89 0 0 
22 60 10 182 6.94 100000 45 0 0 0.46 0 0 
23 60 10 194 6.53 100000 12 0 0 0 0 0 
24 60 10 209 6.84 100000 11 0 0 0 0 0 
25 60 10 165 7.07 100000 9575 0 0 1.29 0 0 
26 60 10 168 6.68 100000 1875 0 0 0 0 0 
27 60 10 150 6.85 100000 1018 0 0 0 0 0 
28 60 10 196 6.88 100000 11 0 0 0 0 0 
29 60 10 175 6.8 100000 57060 0 0 1.57 0 0 
30 60 10 230 6.59 100000 11 0 0 0 0 0 
31 80 10 240 9.74 100000 24 0 0 0.65 0 0 
32 80 10 254 9.61 100000 17 0 0 0 0 0 
33 80 10 265 9.86 100000 11 0 0 0 0 0 
34 80 10 261 9.69 100000 12 0 0 0 0 0 
35 80 10 245 9.67 100000 26 0 0 0 0 0 
36 80 10 263 9.84 100000 27 0 0 0 0 0 
37 80 10 289 9.67 100000 13 0 0 0 0 0 
38 80 10 282 9.6 100000 17 0 0 0 0 0 
39 80 10 282 9.72 100000 61385 0 0 1.13 0 0 
40 80 10 245 10.05 100000 62039 0 0 0.61 0 0 
41 100 10 274 13.32 100000 1170 0 0 1.06 0 0 
42 100 10 307 12.95 100000 89 0 0 0 0 0 
43 100 10 267 13.27 100000 56449 0 0 0.82 0 0 
44 100 10 293 13.38 100000 71 0 0 0 0 0 
45 100 10 309 13.29 100000 18108 0 0 0 0 0 
46 100 10 355 12.92 100000 16 0 0 0 0 0 
47 100 10 276 12.78 100000 23069 0 0 0 0 0 
48 100 10 316 13.42 100000 1130 0 0 0 0 0 
49 100 10 300 13.23 100000 1344 0 0 0 0 0 
50 100 10 353 13 100000 156 0 0 0 0 0 

Wed Oct  5 15:07:22 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.5 10000 18 0 0 -2.14748e+07 0 0 
2 20 10 45 0.5 10000 258 0 0 10.96 0 0 
3 20 10 73 0.52 10000 212 0 0 0 0 0 
4 20 10 49 0.53 10000 152 0 0 0 0 0 
5 20 10 55 0.52 10000 91 0 0 0 0 0 
6 20 10 78 0.52 10000 52 0 0 0 0 0 
7 20 10 55 0.51 10000 12 0 0 0 0 0 
8 20 10 52 0.5 10000 667 0 0 0 0 0 
9 20 10 69 0.48 10000 16 0 0 0 0 0 
10 20 10 69 0.51 10000 45 0 0 0 0 0 
11 40 10 92 1 10000 19 0 0 5.88 0 0 
12 40 10 108 0.99 10000 2998 0 0 8.08 0 0 
13 40 10 145 0.99 10000 15 0 0 0 0 0 
14 40 10 129 1 10000 25 0 0 0 0 0 
15 40 10 140 0.98 10000 40 0 0 0 0 0 
16 40 10 122 1.01 10000 12 0 0 0 0 0 
17 40 10 109 0.99 10000 77 0 0 0 0 0 
18 40 10 169 0.97 10000 1 0 0 0 0 0 
19 40 10 103 1.01 10000 553 0 0 0 0 0 
20 40 10 104 1.01 10000 202 0 0 0 0 0 
21 60 10 218 1.58 10000 14 0 0 3.34 0 0 
22 60 10 183 1.56 10000 23 0 0 1.47 0 0 
23 60 10 194 1.52 10000 11 0 0 0 0 0 
24 60 10 209 1.58 10000 21 0 0 0 0 0 
25 60 10 166 1.6 10000 768 0 0 4.09 0 0 
26 60 10 169 1.54 10000 123 0 0 0 0 0 
27 60 10 151 1.55 10000 68 0 0 0 0 0 
28 60 10 196 1.56 10000 11 0 0 0 0 0 
29 60 10 176 1.53 10000 1652 0 0 4.19 0 0 
30 60 10 230 1.48 10000 13 0 0 0 0 0 
31 80 10 240 2.18 10000 17 0 0 2.59 0 0 
32 80 10 254 2.13 10000 29 0 0 1.2 0 0 
